product_id,product_name,aisle_id,department_id,unit_cost,unit_price
468,Kabocha Squash,83,4,29.7,33
469,Whipping Cream,53,16,16.2,18
470,Lite Beer,27,5,17.1,19
471,Half 'n Half Lemonade Tea,94,7,16.2,18
472,Fancy Diced Hot Chilies,100,21,28.8,32
473,Plastic Measuring Cups,10,17,35.1,39
474,Lavender Body Wash,25,11,18,20
475,Organic Reposado Tequila,124,5,17.1,19
476,Chub Mackerel,95,15,24.3,27
477,Naturally Aged Cheddar Cheese Block Hot Habanero,21,16,40.5,45
478,Organic Pitted Kalamata Olives,110,13,4.5,5
479,Most Wanted Cabernet Sauvignon Red Wine,28,5,17.1,19
480,Slow Churned Mint Chocolate Chip Ice Cream,37,1,5.4,6
481,Black Peppercorns,104,13,22.5,25
482,"Gentle Clean Foaming Face Cleanser, 6.7 fl oz Female Skin Care",73,11,24.3,27
483,\Constant Comment\ Decaffeinated Black Tea Blend,94,7,18.9,21
484,Plain Greek Goat Yogurt,120,16,20.7,23
485,Country Stew Choice Cuts In Gravy Dog Food,40,8,9.9,11
486,Lowfat Raspberry Kefir Probiotic Cultured Milk Smoothie,120,16,9.9,11
487,"Can/Bottle Opener, Chrome",10,17,7.2,8
488,Organic Orange Turmeric Juice,31,7,22.5,25
489,Dough for Turnover Pastries,58,1,44.1,49
490,Gin Gins Candy,45,19,9.9,11
491,Pompelmo Water,100,21,6.3,7
492,"Couscous, Israeli, Garlic Jalapeno",63,9,10.8,12
493,Pear and Blueberry Baby Breakfast,92,18,6.3,7
494,Yellow Cherry Tomato,83,4,30.6,34
495,Pure Cane Granulated W/Spout Sugar,17,13,38.7,43
496,Designer 9 Oz. Paper Cups,111,17,29.7,33
497,Mascarpone Pistachio Caramel Gelato,37,1,18.9,21
498,Daily Moisture Shampoo,22,11,9.9,11
499,Aspirin 325 Mg,133,11,9.9,11
500,Non-Scratch Scrub Sponges,114,17,40.5,45
501,Proactive Health Mature Adult Hairball Care Cat Food,41,8,26.1,29
502,"Frozen Desserts, Fit, Salted Caramel",37,1,42.3,47
503,Wild Rice Blend,68,10,41.4,46
504,Velveeta Shells & Cheese Bold Jalapeno,4,9,8.1,9
505,100% Natural String Cheese Mozzarella Cheese,21,16,22.5,25
506,Arrowroot Powder,6,2,39.6,44
507,Tikka Masala Curry Sauce,72,13,20.7,23
508,Freeze-Dried Edamame Veggie Snack,50,19,20.7,23
509,Starting Solids Carrots Organic Baby Food,92,18,15.3,17
510,Protein Blend Honey Oats & Seeds Cereal,121,14,24.3,27
511,Lecithin Granules Non-GMO,47,11,6.3,7
512,Multigrain Pop Cakes,107,19,30.6,34
513,Honey Maid Graham Cracker Crumbs,17,13,12.6,14
514,Freezer Safe Pint Jars Wide Mouth,85,17,13.5,15
515,Organic Lowfat Pomegranate Acai Kefir Probiotic Cultured Milk Smoothie,120,16,41.4,46
516,American Cheese Slices,21,16,21.6,24
517,French Rolls,43,3,40.5,45
518,Turkey Meatloaf & Mashed Potatoes,38,1,42.3,47
519,Antioxidant Infusions Brasilia Blueberry,31,7,37.8,42
520,Sweet & Smokey Kansas City Bbq Sauce,72,13,40.5,45
521,Daily Shower Cleaner Ylang Ylang,114,17,7.2,8
522,Coffee Liqueur,124,5,30.6,34
523,Biotin & Collagen Shampoo,22,11,43.2,48
524,in Gravy with Carrots Peas & Corn Mashed Potatoes & Meatloaf Nuggets,92,18,21.6,24
525,Good & Clean Gentle Acne Wash,109,11,8.1,9
526,Alcohol Free Maple Flavor,104,13,27,30
527,Invigorating Face Wash Men,73,11,13.5,15
528,Tasty Treasures Cat Food Variety Pack,41,8,7.2,8
529,Essentials Foaming Facial Cleanser,73,11,18,20
530,7UP,77,7,4.5,5
531,Adult Dog Formula Dog Food,40,8,39.6,44
532,Unsalted Pretzel Round,107,19,41.4,46
533,Stuffed Pasta Shells,38,1,5.4,6
534,"Tomato Paste with Basil, Oregano & Garlic Flavor",81,15,42.3,47
535,Rescue Remedy,6,2,13.5,15
536,Belgian Waffles,52,1,37.8,42
537,Kosher Dill Babies,110,13,41.4,46
538,Take Alongs Twist & Seal Liquid Storage,85,17,38.7,43
539,Tri Color Tortilla Strips,89,13,27,30
540,Beef Strips Portabella Complete Meals,38,1,12.6,14
541,with Dawn Action Pacs Fresh Scent Dishwasher Detergent Pacs,74,17,37.8,42
542,Medium to Firm Hold Hair Styling Foam,22,11,19.8,22
543,Rice & Bean Snack Chips With Adzuki Beans Chipotle Cheese,107,19,16.2,18
544,Classic Original Hummus,67,20,38.7,43
545,Creamy Danish Blue Cheese Wedge,21,16,39.6,44
546,Tomatillo Salsa,51,13,5.4,6
547,1000 Roses Floral Toner for Sensitive Skin,109,11,18.9,21
548,Hi-Chew Strawberry Fruit,66,6,9.9,11
549,Cranberry Almond Fruit Clusters Dried Cranberries,125,19,4.5,5
550,"Granola, Veritas, Organic",57,14,4.5,5
551,"Riesling, Mosel, 2014",62,5,21.6,24
552,Organic Mango Peach Carrot Kickstart Smoothie,116,1,37.8,42
553,BBQ Concentrate & Marinade Sauce,5,13,24.3,27
554,Turkey Chili,1,20,11.7,13
555,Even The Kitchen Sink Kitchen & Bath Scrubber,114,17,37.8,42
5485,Pumpkin Seeds,117,19,21.6,24
556,Bake & Break Cheese Garlic Loaf,100,21,18.9,21
557,Red Seedless Grapes Imported,24,4,9,10
558,Organic Raw Almond Butter,88,13,4.5,5
559,Cookie Chips Crunchy Dark Chocolate Chocolate Chip Cookies,61,19,7.2,8
560,Tea Temples Green Tea With Mint,94,7,15.3,17
561,Smoke Roasted Wild Sockeye Asian Sesame Salmon,15,12,33.3,37
562,Traditional Tartar Sauce,100,21,9.9,11
563,Pure Moringa Vegetable Powder,47,11,32.4,36
564,Embrace Sensitive Women's 5 Blade Disposable Razors,55,11,5.4,6
565,Light and Fluffy  Blueberry Pancake Mix,130,14,10.8,12
566,Organic Thin Sliced 100% Whole Wheat Bread,112,3,36.9,41
567,Malbec Red Wine,28,5,9.9,11
568,Artisan Style Melts Quattro Formaggi Pizza,79,1,30.6,34
569,Golden Cupcakes 8 Pack,61,19,36,40
570,White Chicken Chili with Beans Pouch,59,15,22.5,25
571,Thin & Crispy Crust Pepperoni Pizza,79,1,6.3,7
572,Brown Bobby Pins,22,11,29.7,33
573,Red Roses,87,17,42.3,47
574,Crunch Vanilla Sugar Mini Cookies,61,19,32.4,36
575,Organic Medium Yellow Thai Curry,72,13,18.9,21
576,Vanilla Sugar Cookies,61,19,43.2,48
577,Liqui-Gels Softgels Dye-Free Allergy,11,11,15.3,17
578,10\ Bamboo Skewers,10,17,41.4,46
579,Stain Odor Eliminator Detergent,75,17,9,10
580,Washington State Merlot,28,5,44.1,49
581,Garnet Sweet Potato (Yam),83,4,5.4,6
582,Lite Whipped Topping,119,1,20.7,23
583,Vanilla Incense of Auroville,101,17,27.9,31
584,Organic Blueberry Pomegranate Whole Milk Yogurt,120,16,36.9,41
585,Pretzel Thins Parmesan Herb Crackers,78,19,39.6,44
586,Geranium Daily Bar Soap,25,11,10.8,12
587,Air Effects Gain Island Fresh,101,17,29.7,33
588,Special K Original Cereal,121,14,22.5,25
589,Salsa Roja,51,13,15.3,17
590,Almonds Roasted and Salted,117,19,6.3,7
591,Oreo Cookies and Cream Chocolate Frozen Dairy Dessert,37,1,34.2,38
592,SpongeBob Shapes Macaroni & Cheese Dinner,4,9,39.6,44
593,"Linguine, No. 6",131,9,8.1,9
594,Gluten Free Peanut Butter Berry  Chewy With A Crunch Granola Bars,3,19,21.6,24
595,Injera Flat Bread,128,3,20.7,23
596,Dailyfoods Vitamin D-3 2000 IU,47,11,14.4,16
597,Chicken & Brown Rice Formula Cat Food,41,8,37.8,42
598,Cabernet Sauvignon California,28,5,30.6,34
599,Floor Care Tile & Vinyl Floor Finish Clean Scent,114,17,29.7,33
600,Thick & Zesty Spaghetti Sauce Mix,104,13,13.5,15
601,Organic Crunchy Slaw Americana Salad,123,4,42.3,47
602,Banana Chocolate Chip,52,1,20.7,23
603,NasaFlo Neti Pot Sinus Relief with Premixed,11,11,44.1,49
604,Cookie Sheets,10,17,37.8,42
605,Natural Liquid Laundry Detergent - Blue Eucalyptus and Lavender,75,17,7.2,8
606,Salted Caramel Ice Cream,37,1,42.3,47
607,Goober Strawberry,88,13,36,40
608,Sparkling Lemon Seltzer Water,115,7,36,40
609,Clarified Lime Juice,17,13,15.3,17
610,Mac & Cheezy Ravioli For Kids,38,1,10.8,12
611,Uncured Hard Salami,96,20,19.8,22
612,"Rice, Extra Long Grain, Enriched",63,9,30.6,34
613,"Infinity Always Infinity Size 2 Super Pads with Wings, Unscented, 16 ct Feminine Care",126,11,8.1,9
614,Plain Dairy-Free Probiotic Drinkable Cashewgurt,100,21,9.9,11
615,Supreme Pretzel Crackers,107,19,37.8,42
616,Silken Tofu,14,20,41.4,46
617,Organic Mozzarella,21,16,36,40
618,Apple Sparkling Juice Beverage,98,7,22.5,25
619,Spanish Peanuts,117,19,35.1,39
620,Norwegian Salmon Oil Omega-3s EPA & DHA Dietary Supplement Soft Gels 1000 mg,47,11,27.9,31
621,98% Fat Free Cream Of Chicken Soup,69,15,10.8,12
622,Fudge Brownies with English Walnuts,61,19,38.7,43
623,Fun Size Snacks,45,19,33.3,37
624,Chub Chorizo,100,21,28.8,32
625,"Chicken Breast Nuggets, Dinosaur Shaped",34,1,18.9,21
626,Organic Hearty Garden Vegetable Soup,69,15,42.3,47
627,Low Fat Honey Graham Crackers,61,19,39.6,44
628,Fresh Oj,98,7,17.1,19
629,Probiotics Women 50 & Wiser Vegetarian Capsules,70,11,45,50
630,Snack Size Candy,45,19,24.3,27
631,Original Puffcorn,107,19,26.1,29
632,Satin Care Sensitive Skin Shave Gel,55,11,21.6,24
633,Coconut Milk Creamer Barista Style Original,91,16,20.7,23
634,Organic California Blend,116,1,10.8,12
635,Little Bites Snickerdoodle Muffins,61,19,25.2,28
636,Red Raspberry Jam,88,13,17.1,19
637,Multigrain Peanut Butter Cereal,121,14,27.9,31
638,Won Ton Wrappers,66,6,39.6,44
639,Green Berry Rush Juice Drink,98,7,33.3,37
640,Spicy Tomato & Basil Pasta Sauce,9,9,10.8,12
641,Cheddar Cheese Curds,21,16,35.1,39
642,Three Cheese Ravioli,12,9,29.7,33
643,"Kidney Beans, Dark, Premium",30,6,11.7,13
644,Organic Southwestern Vegetable Soup,69,15,37.8,42
645,"Prenatal One, Tablets",47,11,9,10
646,Organic Fruit Punch,98,7,21.6,24
647,Melanie Medleys Vegetable Cream Cheese,53,16,34.2,38
648,Elbow Macaroni,131,9,34.2,38
649,Classic coke,77,7,43.2,48
650,Pop'n Hot! Vegan Broccoli Poppers,50,19,18,20
651,Organic Salted Butter,36,16,27,30
652,Garden Strawberry Fruit Spread,88,13,42.3,47
653,"Flax, Oat Bran & Whole Wheat Flour Tortillas",128,3,6.3,7
654,Ultra Thin Super Long with Wings Pads,126,11,8.1,9
655,Fettucine Paglia & Fieno Enriched Egg Pasta,131,9,18.9,21
656,Biotin Super Strength 7500 mcg Tablets,47,11,12.6,14
657,"Nutrition Bar, Raw Organic, Pineapple Almond + Raw Protein",3,19,18,20
658,Keebler Sandies Cashew 12.8 Oz,61,19,33.3,37
659,Zero Strawberry Lemon,115,7,17.1,19
660,Foldit Flatbreads Artisan Rosemary & Olive Oil,128,3,9,10
661,Sweet Lemon Rain Dance Bar,48,14,23.4,26
662,Ultra Concentrated Antibacterial Hand Soap Lemon Scent Dishwashing Liquid,74,17,22.5,25
663,Pico De Gallo,67,20,17.1,19
664,Cream Style Corn,81,15,36,40
665,Imitation Crabmeat,15,12,6.3,7
666,Whole Wheat Loaves,112,3,27,30
667,"Automatic Dish Packs, Lemon Verbena Scent",75,17,18.9,21
668,Chicken Liver Paté Canned Cat Food,41,8,32.4,36
669,The Santa Cruz Burrito,38,1,13.5,15
670,"Coconut Drink, Vanilla",91,16,27.9,31
671,Vegan Shells & Creamy Sauce Mac & Cheese Macaroni & Cheese Organic,4,9,4.5,5
672,Double Berry Cheesecake,37,1,22.5,25
673,Chicken Base,69,15,12.6,14
674,Sponge Blossoms,114,17,27.9,31
675,"Thin Cakes, Puffed Multigrain",78,19,33.3,37
676,Sunset Blush,6,2,31.5,35
677,Peach Aloe Vera Drink,98,7,44.1,49
678,Original Minis Pretzel Chips,107,19,6.3,7
679,Awesome Strength Paper Towels,54,17,37.8,42
680,Acne Dote Clean 'n Treat Towellettes,109,11,36,40
681,Whole Wheat Mini Toasts,78,19,44.1,49
682,Cruisers Diapers Jumbo Pack - Size 5,56,18,33.3,37
683,Town House Sea Salt & Olive Oil Flatbread Crisps,78,19,16.2,18
684,Organic Elmo Vegetable Soup,69,15,23.4,26
685,Organic Porcini Mushroom Risotto,4,9,18,20
686,Tea Tree + Sea Buckthorn Calming Shampoo,22,11,44.1,49
687,Cocktail Time Hummus,67,20,40.5,45
688,Sausage Gravy & Biscuit,52,1,11.7,13
689,"Antibacterial, Pomegranate & Tangerine Hand Soap with Moisturizer",127,11,23.4,26
690,Vegetable Hearty Garden Soup,100,21,6.3,7
691,Organic Promise Strawberry Fields Cereal,121,14,19.8,22
692,Skirt Steak,122,12,34.2,38
693,Tropical Brain Toniq,64,7,33.3,37
694,Greek & Chia Blood Orange Yogurt,120,16,40.5,45
695,Diet Dr Pepper Bottles,77,7,4.5,5
696,Tea Tree Replenishing Shampoo,22,11,33.3,37
697,Quick Cooking Steel Cut Oats,130,14,33.3,37
698,Baby's Mineral Lotion Spf 50,25,11,20.7,23
699,Sugo Rosa Pasta Sauce,9,9,41.4,46
700,Jet Fuel Dark Roast Whole Bean Coffee,26,7,14.4,16
701,Blueberry Blast Bar,3,19,25.2,28
702,Cheese Spread Port Wine,2,16,19.8,22
703,Traditional No Fat Refried Beans,59,15,22.5,25
704,Outlast Xtend Clean Lavender Invisible Solid,80,11,33.3,37
705,Fajita Flour Tortillas,128,3,31.5,35
706,Furniture Polish Lemon Scent,114,17,34.2,38
707,XyliWhite Platinum Mint Toothpaste Gel,20,11,17.1,19
708,Unscented Regular Sleek Tampons,126,11,14.4,16
709,Soft Eating Mango Flavor Liquorice,45,19,10.8,12
710,Garlic Barrel Pickles,110,13,11.7,13
711,Vegetarian Brown  Gravy Mix,5,13,36,40
712,Direct Trade El Diablo Dark Roast Whole Bean Coffee,26,7,41.4,46
713,Pink Moscato California,6,2,9,10
714,Breakfast Blend Light Roast K-Cup Packs,26,7,26.1,29
715,Vitamin C Formula 1000 mg Vegetarian Tablets,47,11,12.6,14
716,Mouthwash Clean Mint Listerine® Zero™,20,11,11.7,13
717,Sweeper Open Window Fresh Scent Wet Mopping Cloths Refill,114,17,45,50
718,Traditional Chicken Tuscany Soup,69,15,8.1,9
719,Scars Cream + SPF 30,118,11,45,50
720,Artisan Spiced Pecan Turtle Ice Cream,37,1,31.5,35
721,Sweet Chai of Mine Chai Tea Bags,94,7,34.2,38
722,Snack Sticks Chicken & Rice Recipe Dog Treats,40,8,26.1,29
723,Movie Theater Butter Pop Corn,23,19,11.7,13
724,Pods Spring Meadow Detergent + Stain Remover + Brightener,75,17,18.9,21
725,Ceylon Cinnamon,104,13,9.9,11
726,Gluten-Free Boom Chicka Pop Sweet & Spicy Popcorn,23,19,10.8,12
727,HE Turbo Powder Original  Laundry Detergent,75,17,32.4,36
728,"Wraps, Turmeric",128,3,18,20
729,Superfood Bar Goji Acai Organic,3,19,23.4,26
730,Restorative Biotin Conditioner,22,11,22.5,25
731,Wild Mushroom Vegetarian Quarter Loaf,14,20,28.8,32
732,Lemon Fresh Multi Surface Cleaner,114,17,40.5,45
733,Cinnamon Pop'ettes,61,19,36.9,41
734,Salame All Natural Uncured Pepperoni,96,20,42.3,47
735,Four Cheese Pizza Frozen Sandwiches,129,1,37.8,42
736,"Beer, IPA",27,5,41.4,46
737,100% Whole Wheat Flour Burrito Tortillas,128,3,20.7,23
738,Almond Breeze Unsweetened Almond Coconut Milk Blend,91,16,41.4,46
739,Gourmet Australian Style Liquorice,45,19,44.1,49
740,Celery Heart,123,4,28.8,32
741,Bean Threads,66,6,39.6,44
742,Organic Raw Coconut Aminos,72,13,18.9,21
743,Pepperoni Party Pizza,79,1,17.1,19
744,Organic Four Bean Feast Baby Food,92,18,14.4,16
745,Complete Funfetti Buttermilk Pancake & Waffle Mix,130,14,15.3,17
746,Honeydew Hawaiian Shampoo,22,11,7.2,8
747,Xylitol Sweetener,17,13,23.4,26
748,Romaine,123,4,37.8,42
749,Dark Chocolate Bar 68% Cacao,45,19,26.1,29
750,Marble Cake Slice,8,3,9,10
751,Clean Day Countertop Spray,114,17,14.4,16
752,Tomatillos Tomatoes,30,6,13.5,15
753,Milk Chocolate Toffee Bits,17,13,20.7,23
754,Hydro Silk Women's Sensitive Skin Refill Blades,55,11,32.4,36
755,Skim Milk sharp Cheddar Cheese Singles,21,16,33.3,37
756,Malt Vinegar & Sea Salt Kettle Cooked Potato Chips,107,19,13.5,15
757,Premium Deli Hard Salami,96,20,44.1,49
758,No Sugar Added The Original Fudge Pops,37,1,34.2,38
759,Pain Reliever and Fever Reducer Cherry Infant Drops,11,11,22.5,25
760,Cracker Trio Selected Favorites,78,19,21.6,24
761,Tidy Cats 4-in-1 Strength Cat Litter,41,8,38.7,43
762,100% Columbian Coffee,26,7,38.7,43
763,Lemonade Flavor Drink Mix,90,7,4.5,5
764,Classic Butter Microwave Popcorn,23,19,27,30
765,Swaddlers Diapers Jumbo Pack Size Newborn,56,18,27,30
766,Refried Beans Vegetarian,30,6,41.4,46
767,Organic Fiber Fruit Blend,116,1,13.5,15
768,Nacho Grain-Free Tortilla Chips,100,21,9,10
769,Sliced American Cheese,21,16,16.2,18
770,Preference Fade-Defying Color + Shine System 9.5NB Lightest Natural Blonde,22,11,36,40
771,Butter Flavor Pan Popcorn,23,19,8.1,9
772,Deluxe White Cheddar & Bacon Macaroni & Cheese Dinner,4,9,31.5,35
773,Double Control Small Roach Baits Insecticide,87,17,4.5,5
774,Organic 100% Whole Wheat Rigatoni,131,9,28.8,32
775,Organic Dried Cranberries,117,19,35.1,39
776,Fruit Salad Gummi Candy,45,19,36.9,41
777,Teensy Fruits Baby Fruit Snacks Berry,92,18,31.5,35
778,All Natural Homestyle California Lemon Limeade,31,7,12.6,14
779,Cat Treats Hair Ball Control Chicken,41,8,44.1,49
780,Breadstick,112,3,17.1,19
781,Organic Shredded Mild Cheddar,21,16,42.3,47
782,"85% Lean, 15% Fat Ground Turkey (013021)",49,12,4.5,5
783,Mega Mag,47,11,6.3,7
784,Organic Vegetable Tray,83,4,7.2,8
785,Get Lost Weight Loss Tea,94,7,10.8,12
786,Thick Gel Toilet Bowl Cleaner,114,17,23.4,26
787,Coconut Lime Lip Balm,73,11,44.1,49
788,XXX Acai Blueberry Pomegranate,64,7,44.1,49
789,Ultimate Absorbency Regular Length,126,11,25.2,28
790,Garbanzo Beans,59,15,6.3,7
791,Creamy Chocolate Sugar Free Powder Coffee Creamer,53,16,20.7,23
792,Organic Pasteurized Apple Juice,98,7,33.3,37
793,Organic Spinach Quinoa Powermeal Bowl,123,4,41.4,46
794,Pad Thai Rice Noodles,66,6,34.2,38
795,"Organic Fuel, High Protein Milk Shake, Vanilla",65,11,36,40
796,Chocolate Reese's Peanut Butter Cup Creme Oreo,61,19,10.8,12
797,Unstopables Downy Unstopables Dreams In-Wash Scent Booster Fabric Enhancer 13.2oz Fabric Enhancers,75,17,8.1,9
798,Mega Shower Foamer with Ultra Cling Trigger,114,17,17.1,19
799,Fresh Cut Specialties Cut Golden Wax Beans,81,15,15.3,17
800,Organic Classic Caraway Kraut,110,13,34.2,38
801,Advanced Care Skin Renew Anti-Perspirant Deodorant,80,11,43.2,48
802,Organic Super Berry Juice,31,7,18,20
803,Heirloom Boysenberries,116,1,32.4,36
804,Ratatouille,100,21,34.2,38
805,Vitamin D3 1000 I.U Vegetable Capsules,47,11,30.6,34
806,100% Cranberry Juice Blend,98,7,12.6,14
807,For Chicken Marinade,5,13,27,30
808,Wild Raspberry Hibiscus Caffiene Free Herbal Tea Bags,94,7,16.2,18
809,Bolani Pumpkin Filled Flatbread,13,20,6.3,7
810,Organic Honey Mustard,72,13,28.8,32
811,Chocolate Decorating Cookie Icing,97,13,44.1,49
812,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free,57,14,25.2,28
813,Spinach Pesto,9,9,24.3,27
814,Trix Cotton Candy Yogurt,120,16,31.5,35
815,Orange Flavored Sports Drink,64,7,16.2,18
816,Calcium Lime & Rust Remover,114,17,4.5,5
817,3rd Foods Chicken Noodle Dinner,92,18,14.4,16
818,Micro Craft Beer,27,5,39.6,44
819,Totality Multi-Symptom Relief,44,11,29.7,33
820,Vanilla Almond Butter Squeeze,88,13,18.9,21
821,Cranberry Urinary Tract Health,126,11,17.1,19
822,Spicy Jalapeno Ranch Popcorn,23,19,43.2,48
823,Refreshing Ocean Breeze Body Wash,127,11,7.2,8
824,Flourless Chocolate Truffle Cake,8,3,28.8,32
825,Cream Cleanser for Normal to Dry Skin,109,11,22.5,25
826,Original No-Stick Cooking Spray,19,13,19.8,22
827,Albacore Chunk White Tuna in Water,95,15,12.6,14
828,Euro Sponge Cloths,114,17,36,40
829,Compleats Good Mornings Bacon Breakfast Scramble,4,9,9.9,11
830,Skinny Wheat Buns,112,3,18.9,21
831,All Natural Premium Cornish Hen,34,1,36.9,41
832,High Protein Chocolate Light Milk Shake,65,11,9.9,11
833,Hearts Assortment,45,19,37.8,42
834,Single Classic Canned Meat,59,15,34.2,38
835,Lemon Verbena Bar Soap,25,11,4.5,5
836,Sliced Onion Bagels,93,3,7.2,8
837,California Merlot,28,5,13.5,15
838,"Goat Cheese, Spreadable, Breakfast, Fig",51,13,21.6,24
839,Glass Bottles,77,7,23.4,26
840,Coco Joe Pumpkin Seeds,117,19,34.2,38
841,Thick Cut Italian 7-Herb Blend Crispbreads,78,19,19.8,22
842,Sugar Free Fruit Juicy Red Drink Mix,90,7,13.5,15
843,Mountain Stream Fabric Softener,75,17,11.7,13
844,Polska Kielbasa,106,12,5.4,6
845,NyQuil Severe Cold & Flu,11,11,40.5,45
846,Apple Green Cups,111,17,14.4,16
847,Gluten Free Sugar Cookie Mix,105,13,35.1,39
848,"Cat Food, Premium, Adult Cat Formula",41,8,5.4,6
849,Blueberry & Banana Tiny Fruits Freeze Dried Snacks,92,18,8.1,9
850,Crunchy & Soft Taco Dinner Kit,30,6,36.9,41
851,Chile Con Queso Potato Crisps,107,19,36,40
852,Light String Cheese,21,16,45,50
853,Crunchy Granola Bars Variety Pack,48,14,21.6,24
854,Traditional Red Miso,66,6,23.4,26
855,Clamato Chelada Beer,27,5,36,40
856,Asiago Cheese Bread,21,16,38.7,43
857,Grilled Asparagus,123,4,35.1,39
858,"Pomegranate Coconut Sparkling Probiotic Drink, Organic",31,7,23.4,26
859,2-Ply Everyday Napkins,54,17,25.2,28
860,Chicago Steak & Chop Cracked Pepper & Garlic Blend,104,13,23.4,26
861,Every Woman Multivitamin,47,11,29.7,33
862,Unsweetened Original Organic Soy Non-Dairy Beverage,91,16,40.5,45
863,ArtiHearts Fresh Grilled Artichokes,123,4,27.9,31
864,Stainless Steel Strainer,10,17,6.3,7
865,Automatic Toilet Bowl Cleaner Bleach & Blue Rain Clean Scent Pack,114,17,8.1,9
866,Flavor & Fiber Banana Walnut Bar,3,19,36.9,41
867,No Wax Floss Classic 490,20,11,11.7,13
868,Cleanse & Replenish 2-in-1 Shampoo,22,11,23.4,26
869,Organic Mango Mania ZFruit and Veggie Rope,3,19,39.6,44
870,Just Fruit Salad,50,19,27,30
871,Rose & Apricot Hair Milk,22,11,21.6,24
872,Power Greens,31,7,38.7,43
873,Graduates Lil' Meals Spaghetti Rings In Meat Sauce,92,18,18,20
874,Cherry Pie,8,3,5.4,6
875,Ginger Berry Kombucha,31,7,37.8,42
876,Vitamin B6 100 mg,47,11,10.8,12
877,Ultra-Filtered Whole Milk,84,16,21.6,24
878,Moisturizing Lavender Body Wash,25,11,45,50
879,Baby Dry Diapers Size 4,56,18,17.1,19
880,Organic Smooth Move Chamomile Laxative Tea Bags,94,7,25.2,28
881,Heavy Duty Scrub Sponges,114,17,36,40
882,Fingerling Potato,83,4,19.8,22
883,Peanut Butter Chocolate Chip Bar,3,19,23.4,26
884,Dried Parsley Flakes,104,13,24.3,27
885,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar,13,20,20.7,23
886,Whole Grain Salad with Roasted Pecans & Mango Vinaigrette,1,20,34.2,38
887,Creamy Supreme Buttercream Frosting,97,13,14.4,16
888,Clean Freak Refreshing Dry Shampoo,22,11,39.6,44
889,Oatnut Bread,112,3,9,10
890,Organic Diced Tomatoes,81,15,11.7,13
891,Liquid Water Enhance Ice Van Java,100,21,34.2,38
